activity,coef_0_x,coef_1_x,coef_2_x,coef_3_x,coef_4_x,coef_5_x,coef_6_x,coef_7_x,coef_8_x,coef_9_x,coef_10_x,coef_0_y,coef_1_y,coef_2_y,coef_3_y,coef_4_y,coef_5_y,coef_6_y,coef_7_y,coef_8_y,coef_9_y,coef_10_y,coef_0_z,coef_1_z,coef_2_z,coef_3_z,coef_4_z,coef_5_z,coef_6_z,coef_7_z,coef_8_z,coef_9_z,coef_10_z
1,0.47553465554721469,1.0722992255075661,2.4438129525804935,1.4456154415420697,1.3832034795738604,2.0598897541005967,1.5260644153028669,0.0,0.0,0.0,0.0,11.130725694534204,10.476098786852862,10.2956710559769,11.181893354926327,10.423639317264024,11.401470461111346,9.4148385527906999,12.0234761390996,0.0,0.0,0.0,-1.0858062005162941,-0.67843404322910716,-1.183746027358997,-0.42892170788001366,-1.1000643685724247,-0.021511329767296434,-0.40892043553478119,-1.1466237267907744,0.0,0.0,0.0
1,1.3020220667931666,2.4261245443355994,1.5182688028455069,1.5773899342511102,1.5227354360923651,1.7800183272955419,1.7159975483615142,0.0,0.0,0.0,0.0,8.5470939817367135,11.693937350209215,9.9022479430211963,10.659874755941866,9.7236631884865243,11.003985640717236,10.229871600798862,0.0,0.0,0.0,0.0,-0.24006095234381883,-1.1527690051664323,-0.55431750077918263,-0.34867790329884174,-0.39990436657663297,-0.53362607962003861,-0.83574035587080553,0.0,0.0,0.0,0.0
1,1.1279383938414067,2.166846421087663,1.6746427777163531,1.5020546053751613,1.3710560418849922,1.9668634884304852,0.40555067404427497,0.0,0.0,0.0,0.0,9.8952081938240326,11.128019472803093,9.5396555041122841,10.750981498185903,9.9223906296568884,11.474576221654655,9.2843860217074443,0.0,0.0,0.0,0.0,-1.0702708621298254,-0.73985006383378515,-0.78170982789722165,-0.52701752583147499,-1.2295658107652541,-0.74464823108730815,-0.81832067341098458,0.0,0.0,0.0,0.0
1,2.5738262477048042,0.88396620976256501,1.7904817826386599,1.2911495192420899,1.7392743617123312,2.6848862349908242,1.4425359244333649,0.0,0.0,0.0,0.0,12.125963674382763,9.5628951181706441,11.03735682595827,10.199889657791415,11.442779504785078,8.1236344302348957,13.18137991858362,0.0,0.0,0.0,0.0,-0.1761708353616227,-1.2330686858031088,-0.94522122637865846,-0.48943329586642187,-0.48292350333113415,-0.3299325026719927,-0.74481547732015052,0.0,0.0,0.0,0.0
1,1.5417568417719427,2.6126187081689234,2.1079164082078332,1.9860997092157964,1.9310117785887801,1.7999123218449209,1.8622262881804299,0.0,0.0,0.0,0.0,7.4154779649189315,12.764840157928129,8.9006438243692738,11.48777819811151,9.3403994393870651,11.595961624007336,9.4027200976752034,0.0,0.0,0.0,0.0,-1.0465544898084269,-0.73530066580110887,-0.15655956907101184,-0.82402175159975211,-0.80036857250550064,-0.57966957214529047,-0.75554542540269776,0.0,0.0,0.0,0.0
1,1.7286188229763964,2.3867482295632079,1.6597128191168142,2.1741491968843971,1.9371201081676368,2.1524597677933528,1.2496384232627424,0.0,0.0,0.0,0.0,11.513049993850498,10.321033498667244,10.223892701906225,10.469322803501896,10.401505445839272,11.161178987013708,9.1450035731949733,0.0,0.0,0.0,0.0,-0.1276559525920723,-0.82459446427038496,-1.0276905645069507,-0.067706783478095278,-0.69693687141934491,-0.35021633732674379,-0.97179317140944343,0.0,0.0,0.0,0.0
1,3.0255912713253559,1.3807722768318291,1.3912238131451404,1.6807670590776467,1.7359548670497857,1.6630657829186948,1.3785868841613418,0.0,0.0,0.0,0.0,11.417121367806397,9.9667481879025992,10.411811370448365,10.572886293375495,10.373118374945733,10.696828020826258,9.9150025169616143,0.0,0.0,0.0,0.0,-0.6744758256418335,-1.2884733093154506,-0.79194025943540036,-0.86728268521622942,-1.0701831518450278,-1.1218404779275475,-0.76156408727603531,0.0,0.0,0.0,0.0
1,1.6716994878862454,2.4430263640649863,1.5920896419118313,1.8510842103379443,1.0921939982681741,2.5288559028745707,-0.243761636827525,0.0,0.0,0.0,0.0,10.66705182528638,9.6727542160386104,11.619420943052884,9.2225253112280061,10.445833862011311,10.79951032532629,9.9831022133295804,0.0,0.0,0.0,0.0,0.38915299962150468,-1.6806132547785215,-0.21777490610559888,-0.95178414859176474,-0.80833778339713902,-0.38256949227647097,-1.3013585114529256,0.0,0.0,0.0,0.0
1,3.8762019293272787,0.044510389378505037,2.8003547951201373,0.82942408646543542,2.1088526985418397,2.3752610030999692,1.5021400360255908,0.0,0.0,0.0,0.0,10.501968544870754,10.554841081115512,10.449643902555254,10.090984569726732,10.645820462641167,10.774069334618916,9.7847479885829678,0.0,0.0,0.0,0.0,-0.53251573440584332,-1.4336065709040029,0.5324538757947106,-0.85402580457748023,0.046307369351861617,-1.2344802719492216,-0.52439677266576479,0.0,0.0,0.0,0.0
1,1.5895919083626076,2.6917829932394235,1.3518372080001722,2.4427810912055152,1.5577980994263934,3.0302635203038721,0.13268776053999082,0.0,0.0,0.0,0.0,10.703147110315333,11.004536932889591,9.8526130723830647,10.72234553016907,10.171063083382645,10.915037352039946,9.7242581911676869,0.0,0.0,0.0,0.0,0.14769904838575665,-1.0237910739082525,-0.83808304175800752,-0.79039648968600074,-0.78794677438335292,0.10990086715765059,-1.5224729006194049,0.0,0.0,0.0,0.0
1,4.042961109386054,0.78720995253803827,2.2733965121883641,2.1386656658846031,1.4341952239484081,2.1410624373505756,1.9835081063565452,0.0,0.0,0.0,0.0,10.834709026619525,9.9690122161861687,11.118427729753225,9.1616896474331497,11.850081301119037,9.5583489006298237,11.945663137862153,0.0,0.0,0.0,0.0,0.10703908567854137,-1.217786712966997,0.035603402944773516,-1.6590035874008466,0.077006993375816138,-1.2204728832168996,-0.91031785279465349,0.0,0.0,0.0,0.0
1,1.3444905264251048,2.4262921647615276,1.7651069532745198,1.9414169141942181,1.8759515955240011,2.2748991710683497,1.23882827258606,0.0,0.0,0.0,0.0,7.9265266777983836,11.647197452759437,10.242810990263925,10.742848263918781,10.187384426247432,10.147834986169775,11.017317348015508,9.3293155365867513,0.0,0.0,0.0,0.36201162719753366,-1.5786818149782258,-0.59209841367703209,-1.206330787432536,-0.57839795566117957,-0.60755172300315619,-1.6308009730603734,0.0,0.0,0.0,0.0
1,3.9769302141556282,0.59534555252548493,2.598051457557863,1.7336636754847448,1.2830448188069226,1.9920576396849585,0.58062886668190428,0.0,0.0,0.0,0.0,12.506745793255504,9.4896893154141786,10.734925161158534,10.438699957846072,10.070488748550041,11.231602367083116,9.7466417203672293,0.0,0.0,0.0,0.0,0.69997795872826352,-1.2147683323228271,-0.35066377161275303,-0.36300199723798959,-0.89187821428753011,-0.71055943645945352,-1.2125072624240043,0.0,0.0,0.0,0.0
1,1.5561565212254354,1.3200077205070171,2.2538455270948363,1.192980723281865,1.082432591727013,1.3151021810958285,1.3277753360905142,0.0,0.0,0.0,0.0,10.886815571764823,10.160996621690861,10.961524458479506,10.632503794924352,10.933648577343144,10.276318632649852,11.193462507448414,0.0,0.0,0.0,0.0,0.18199826151757417,-1.2552633598887837,-0.78242411461467931,-0.74665053454040387,-0.28582588934840686,-0.43663859880678002,-0.45810839848549623,0.0,0.0,0.0,0.0
1,0.6081363136549357,2.1202996705611343,0.85757054476710382,1.8918045008463762,0.58780414704449657,3.1508902019213076,-0.0012570166135924758,0.0,0.0,0.0,0.0,9.7422684772855526,11.360876476369757,9.4411649798118464,11.022651413772087,10.212477783473929,10.5917692160271,10.168405555728231,0.0,0.0,0.0,0.0,-0.66475356298299726,-0.17289833474908281,-0.31205694959806357,-0.79244567860406234,0.49444493858164107,-0.79346563652840452,0.19436726762681303,0.0,0.0,0.0,0.0
1,3.7886205283629999,0.64520877659237263,3.1861972820145503,1.6661329316035909,3.0176899730492859,0.57312408702594042,1.8571891162918026,0.0,0.0,0.0,0.0,10.108312421868989,10.907268783327437,10.992131153623083,10.703254379268754,10.5960099229329,11.377669625116544,10.761928054349093,8.3823230616284707,0.0,0.0,0.0,0.39511461396294445,-0.55862877786570586,-0.58438521894200213,-0.95448220294484909,-0.61183725888856511,-0.051227007174234285,-2.1534174245120918,0.0,0.0,0.0,0.0
1,-7.3759701810858216,-7.7611481256718449,-7.9912260814671017,-7.7736444021555222,-8.9064847529899964,-6.3750508830112,-10.395783763520393,0.0,0.0,0.0,0.0,4.0317594264614005,6.3387515413684259,6.5054099530474945,6.2293789184915029,7.5375238809463498,4.2930086525050513,10.065977788958037,0.0,0.0,0.0,0.0,-0.28685456347177568,-0.39910788667141595,-0.1640965503632435,-0.31605896579927378,-0.66829871931921525,0.14288695226219322,-0.32126723355367948,0.0,0.0,0.0,0.0
1,-6.9154909356573926,-8.6284694436487754,-7.4789722931046354,-7.894878362290652,-8.6244673843146948,-6.5061201324873617,-11.065305304217333,0.0,0.0,0.0,0.0,3.1594369786751764,8.6307881262786985,5.4796055492190421,7.0027404994090929,6.4754096128873542,5.0735621542469742,9.7035397021632832,0.0,0.0,0.0,0.0,-0.31887412002434606,-0.41648153384923231,0.16586926535944352,-0.90898592288597146,-0.19875636185568188,-0.18226123312732739,-0.40120602773488817,0.0,0.0,0.0,0.0
1,-6.3765819194718043,-8.4304465365884873,-8.1207926477628831,-7.7951160427274653,-8.0304622124084357,-7.8860747324190976,-9.190985787403072,0.0,0.0,0.0,0.0,4.0504845692267137,7.3360829393837914,6.8292559339447614,6.6105220423554769,6.482016200756231,6.1887347788942026,8.5999133168687987,0.0,0.0,0.0,0.0,-0.2295049359198022,-0.77680724643424603,0.055508623749023447,-0.0069339943134149821,-0.46345876440242878,-0.084569992307180805,0.69391184942956208,0.0,0.0,0.0,0.0
1,-7.5703313973135629,-8.5104389165138503,-8.004251065306299,-8.7504928648181259,-7.1929532330610879,-9.2502337953699367,-6.8074237988520183,0.0,0.0,0.0,0.0,4.4419034182491535,6.3445003575388021,6.3083890405920471,6.0019938256928604,6.3246229314073341,6.6600298208215936,6.3101399162030427,5.1177166046584901,0.0,0.0,0.0,-0.90793209505891115,1.0040454969831201,-0.73189944938462548,0.21212821090069278,-0.75781153413876856,0.44958708754116466,-1.2882779257240524,0.0,0.0,0.0,0.0
1,-9.1217176649780534,-7.3574619252641744,-8.466640801174476,-7.519198721480703,-8.4746876106281288,-8.2778819955350649,-8.2520449759539396,0.0,0.0,0.0,0.0,7.7191622136936795,6.6876668200110814,6.123912698822136,6.3535531086194963,6.4267434567237824,6.2451379477077902,6.0067394694215341,0.0,0.0,0.0,0.0,1.5713318753539793,-1.2737286849727771,-0.17672533844424396,0.11347940939092724,0.47923755647417865,-0.3910068962305156,0.031809195786376164,-0.1319957853464522,0.0,0.0,0.0
1,-8.1945278145980875,-8.1467910599755893,-8.5523497004507902,-8.088616855577083,-8.7635093183153199,-6.9252681042205468,-10.792038022787478,0.0,0.0,0.0,0.0,5.8333773215655738,6.2856035932647147,6.0356443100255577,6.4463213404547366,6.0331248345692794,5.6840509180255916,8.0463454881294698,0.0,0.0,0.0,0.0,0.063059220485735076,-1.148713713582165,0.32559485332386201,-0.35423771266001519,-0.075825234980596193,-0.20279978355173472,-0.21181459187350571,0.0,0.0,0.0,0.0
1,-5.4762065500195316,-9.9116814995905429,-7.388255686243367,-8.178860286783264,-8.5296929332786124,-7.7480599193027642,-8.8486593852836695,0.0,0.0,0.0,0.0,3.62107702427789,8.2644664346220615,5.0125110252635601,6.8989850862481061,5.2355619636989168,6.9661986793748332,4.7644718521950988,0.0,0.0,0.0,0.0,-0.23497499428022681,0.29015052796827046,-0.44168097667428197,0.058308893329043675,-0.24990778212361711,-0.061033939203306485,-0.53821207859266673,0.0,0.0,0.0,0.0
1,-7.1428803990261178,-9.1995946782076423,-7.6580464100443564,-8.656569294771904,-7.9937661389618135,-8.0572705208894302,-8.8519701944147453,0.0,0.0,0.0,0.0,6.3956266167682863,6.9207851928537139,6.4083058385008993,5.9948433850107259,6.0171822329129219,6.6324114620006052,5.6437447029897685,0.0,0.0,0.0,0.0,-0.49919024024816511,1.4475029677148596,-0.064936436889653698,-0.50864585286023822,0.55037526506548273,-0.76961544752169786,0.54679743292383587,0.0,0.0,0.0,0.0
1,-6.931305280980359,-9.445606927026601,-7.5712383527542189,-8.484313605800601,-8.1332605273647971,-8.6896787576083927,-7.3233613078594191,0.0,0.0,0.0,0.0,5.8196605202834171,6.1117063743715248,5.9601859436572928,6.6410963376216934,5.5026737072575829,6.757038968893081,5.1332292619940025,0.0,0.0,0.0,0.0,0.47171085899201459,0.26221782910179559,-0.93636377024361983,0.80492565351851442,-1.2021897497719176,1.0114166269829681,-0.43088461937231248,0.0,0.0,0.0,0.0
1,-9.1917356752265249,-7.8900602993070059,-8.6277933676184446,-7.7978656544600309,-8.5551427888785376,-8.1503491368545724,-7.3425305308271449,0.0,0.0,0.0,0.0,7.0625412659130351,5.5038033893226226,6.1357414095306408,6.2202904724062495,6.2445173874189113,6.2918060326291423,6.1195872893493366,0.0,0.0,0.0,0.0,1.2661569093138874,-0.41885539355260881,0.65194125558348992,-0.50572677929851229,0.26414935977435977,0.082480249029228819,-0.3602871102736151,0.0,0.0,0.0,0.0
1,-9.1909028973452571,-7.5682178077593401,-8.687853622139583,-7.5110868595264382,-9.6435016996170617,-6.038640764996841,-11.80920648761945,0.0,0.0,0.0,0.0,4.9334490674193487,6.4862014213553918,6.1734569651502991,6.3920777688038504,5.6580395924813089,6.509397054863701,6.7707058842499297,0.0,0.0,0.0,0.0,-1.201702583623393,0.3795774417267061,-0.82547050784153775,0.061393663188325114,0.14466308241261855,-0.5324273798622543,0.20208184942389917,0.0,0.0,0.0,0.0
1,-5.0095618966057085,-10.440676584153733,-7.3344950809429195,-8.648182971998768,-8.5282542321789219,-8.0709008633182062,-7.5282956705468047,0.0,0.0,0.0,0.0,4.0510562732282773,6.8580906917570772,6.1819038668315773,6.0474190545291497,6.3861481927402011,4.5723127968724713,8.8225173911925623,0.0,0.0,0.0,0.0,-0.015661179781596837,-0.72964900500402763,0.71186947850262727,-0.8014218063327927,1.0287249537463212,-1.3864153748985919,1.1778488600190151,0.0,0.0,0.0,0.0
1,-9.5035601647177703,-7.4843275702040719,-8.9369139365257908,-8.0193945305258278,-8.3380396885876795,-8.4565876010722008,-7.474413450462305,0.0,0.0,0.0,0.0,3.9010270790161132,7.0392257193473888,5.6706098594505061,5.9834266951052228,6.2998252988061276,5.2830032705778738,7.6081303490855472,0.0,0.0,0.0,0.0,-1.3290942614176833,0.56803170168728578,-0.41941298234884145,-0.34164824870012461,0.61424870380721086,-1.368736728509486,0.82244674535274509,0.0,0.0,0.0,0.0
1,-9.8145976520094731,-6.9745276660485631,-8.7083423676309391,-7.8877246084285844,-8.7484527369481224,-7.7716438074334473,-8.2505715152503925,-9.0409638641654269,0.0,0.0,0.0,5.8084395414063872,5.9087316408769777,6.2014420187539114,5.9113657239520165,6.0015454877313328,6.7012201673093506,4.6859207459930401,0.0,0.0,0.0,0.0,-0.21841788131183099,-0.12559682899363289,-0.41879288718673763,0.61112096796082493,-0.21353998738107696,-0.31055448447025769,-0.11408067890273436,0.022256057104909733,0.0,0.0,0.0
1,0.12218876523052309,0.055686936623322074,-0.21743354981161481,-0.79106770989054109,-0.67735732507189594,-0.65920201637283327,-2.1260618780150007,0.0,0.0,0.0,0.0,11.484220223864257,9.8021518395430949,10.497009453634718,10.671375582772104,10.596731944502123,10.713676496853436,9.6429682801763654,0.0,0.0,0.0,0.0,-0.1411107223837374,0.17448913075674266,-0.40875584251539221,-0.19454494116996418,0.53639869690984709,-0.077157217332710762,0.01012457981724422,0.0,0.0,0.0,0.0
1,1.2287378367435504,-2.4520947905533821,0.060851564683593352,-0.94279357251680684,-0.71065115336237761,-1.2476744726820257,-1.2961281447569006,0.0,0.0,0.0,0.0,11.153391909829018,10.446447536234782,10.692462490148776,10.612386307792354,10.151041006560096,11.273401564279609,9.031850206076399,0.0,0.0,0.0,0.0,-0.44681080109351473,0.2300111821195624,0.45498699530028036,0.090187764549669716,-0.1682522221904362,0.13564816046484743,0.64032083806073747,-0.86328631659323973,0.0,0.0,0.0
1,-0.096305163294983037,-1.8027137160999909,-0.12157357264968952,-1.6076084250545153,-0.91989914325583544,-2.1953113847604877,-0.19146805709406892,0.0,0.0,0.0,0.0,12.133147004323037,9.595346614718208,10.884637523790349,10.227264352841996,10.849727855092231,10.273888520885372,10.509813230296038,0.0,0.0,0.0,0.0,0.033969657898019361,-0.15626864241699054,0.4258769325957299,-0.20407799058252629,0.51792960916375652,-1.0387644154846418,1.6211470384689246,0.0,0.0,0.0,0.0
1,-2.6825780187260082,-0.4457931102285726,-1.6829716261353198,-1.4774967547743048,-1.9338640433371377,-1.2439897875758941,-2.2206595043637796,0.0,0.0,0.0,0.0,10.42352138395262,10.690534315643477,9.9551436888429485,10.889976002416816,9.4001082651609416,11.973494743302767,9.3453635912752802,0.0,0.0,0.0,0.0,-0.66646258452901497,0.77016881015752281,-0.10030892664003677,0.083870096043935943,-0.48242689744330125,-0.36195453540411426,0.42994296866039072,-0.32586746711714482,0.0,0.0,0.0
1,-0.97335967224902253,-2.3924758753108604,-1.6437195327254255,-1.9305557327977294,-1.5597358249116124,-1.9374128365852223,-1.0314029875218917,0.0,0.0,0.0,0.0,11.193336772589566,10.409114608957365,10.719567530265627,10.056227564836995,11.352332783250386,10.394180858034947,10.543733055068758,0.0,0.0,0.0,0.0,0.31109166753387335,-0.16295892247472632,-0.033270000076133212,-0.61481849728899995,0.94106216910077878,-0.92411433185719516,0.40805674487954419,0.0,0.0,0.0,0.0
1,-2.6019549596146363,-1.5280092983366387,-1.7992087095092844,-1.4660906860752863,-1.1880107989777777,-3.0892537256183763,0.76565638923796298,0.0,0.0,0.0,0.0,9.8818402714982732,11.579321964786748,9.5965673468549308,11.04124881933831,10.486620091368254,10.854334519203553,10.125525580343306,0.0,0.0,0.0,0.0,-0.035505331382013137,-0.28181211356783753,-0.61166147889582678,0.42590860539868025,-0.2387037081519385,1.1811441285608024,-1.455228252585421,0.0,0.0,0.0,0.0
1,-3.3183536712338348,-0.7415985359355407,-2.2335805551511929,-1.3709105777743862,-1.8250817732493578,-1.7072287946692704,-1.9197795978802459,0.0,0.0,0.0,0.0,10.487411963415326,10.711296884170938,10.198204405371495,10.54350134699977,10.384131082720421,10.591429524826196,10.407424299031353,0.0,0.0,0.0,0.0,0.43925362847259403,0.28312850001294482,-0.20733838889536649,-0.013952225172177065,0.2860155061011958,0.56568575646548747,-0.054244288362036042,0.0,0.0,0.0,0.0
